kind	source	key	record.stock_number	record.shelving_number	time_source
item	rumorgb	005419006	2108-12	МК У-8 / 66-Р	2019-12-17 12:00:00
item	rumorgb	005419010	2109-12	МК У-8 / 66-Р	2019-12-17 12:00:00
item	rumorgb	005495422	30297-O	МК Н-8 / 79-П	2019-12-17 12:00:00
item	rumorgb	005495420	30297-O	МК Н-8 / 79-П	2019-12-17 12:00:00
item	rumorgb	005496770	30181 - O	МК Н-8 / 80-Б	2019-12-17 12:00:00
item	rumorgb	005496779	30177 - O	МК Н-8/80-Б	2019-12-17 12:00:00
item	rumorgb	005496773	30184 - O	МК Н-8 / 80-Б	2019-12-17 12:00:00
item	rumorgb	005498373	30226 - O	МК Н-8 / 80-С	2019-12-17 12:00:00
item	rumorgb	005498365	30225 - O	МК Н-8 / 80-С	2019-12-17 12:00:00
item	rumorgb	005498370	30226 - O	МК Н-8 / 80-С	2019-12-17 12:00:00
item	rumorgb	005498367	30225 - O	МК Н-8 / 80-С	2019-12-17 12:00:00
item	rumorgb	005505689	76412 - 52	МК Н-8 / 80-Ф	2019-12-17 12:00:00
item	rumorgb	005505687	76411 - 52	МК Н-8 / 80-Ф	2019-12-17 12:00:00
item	rumorgb	005505682	76410 - 52	МК Н-8 / 80-Ф	2019-12-17 12:00:00
item	rumorgb	005507160		29973-O	2019-12-17 12:00:00
item	rumorgb	005507158		29973-O	2019-12-17 12:00:00
item	rumorgb	005507197	30178 - O	МК Н-8 / 80-Б	2019-12-17 12:00:00
item	rumorgb	005507195	30178 - O	МК Н-8 / 80-Б	2019-12-17 12:00:00
item	rumorgb	004360344	29960-O	МК У-8/68-А	2019-12-17 12:00:00
item	rumorgb	004360351	29958-O	МК У-8/68-А	2019-12-17 12:00:00
item	rumorgb	004360350	29959-O	МК У-8/68-А	2019-12-17 12:00:00
item	rumorgb	005512936	22822-О	МК ТМТ-8 / 87-П	2019-12-17 12:00:00
item	rumorgb	005512758	29823-О	МК ТМТ-8 / 87-П	2019-12-17 12:00:00
item	rumorgb	005512754	41207-37	МК ТМТ-8 / 87-П	2019-12-17 12:00:00
item	rumorgb	005520512	29978-O	МК У-8 / 69-Р	2019-12-17 12:00:00
item	rumorgb	005577852	1736-15	30 6/336	2019-12-17 12:00:00
item	rumorgb	010041794	30291-O	МК Н-8/81-С	2019-12-17 12:00:00
item	rumorgb	005577940	30293-O	МК Н-8 / 81-С	2019-12-17 12:00:00
item	rumorgb	005577937	30290-O	МК Н-8 / 81-С	2019-12-17 12:00:00
item	rumorgb	005577935	30292-O	МК Н-8 / 81-С	2019-12-17 12:00:00
item	rumorgb	005577928	30287-O	МК Н-8 / 81-С	2019-12-17 12:00:00
item	rumorgb	005577922	30288-O	МК Н-8 / 81-С	2019-12-17 12:00:00
item	rumorgb	005577918	30285-O	МК Н-8 / 81-С	2019-12-17 12:00:00
item	rumorgb	005577803	30286-O	МК Н-8 / 81-С	2019-12-17 12:00:00
item	rumorgb	005577912	30289-O	МК Н-8 / 81-С	2019-12-17 12:00:00
item	rumorgb	006500633	6303-14	30 2/124	2019-12-17 12:00:00
item	rumorgb	006500628	30034-O	МК У-8 / 70-С	2019-12-17 12:00:00
item	rumorgb	005518477	5260-12	МК У-8 / 70-С	2019-12-17 12:00:00
item	rumorgb	006500631	30032-O	МК У-8 / 70-С	2019-12-17 12:00:00
item	rumorgb	006500630	6114-14	30 2/253	2019-12-17 12:00:00
item	rumorgb	006500626	ф42760-40	МК У-8 / 70-С	2019-12-17 12:00:00
item	rumorgb	006500613	4621-14	МК У-8 / 70-С	2019-12-17 12:00:00
item	rumorgb	005513276	2063-15	30 6/342	2019-12-17 12:00:00
item	rumorgb	005513270	5032-12	МК У-8 / 70-С	2019-12-17 12:00:00
item	rumorgb	005427736	2535-12	МК У-8 / 70-С	2019-12-17 12:00:00
item	rumorgb	005594423	29935-O	МК У-8 / 64-Х	2019-12-17 12:00:00
item	rumorgb	006509747	30283 - O	Н - 8° / 81 - Э	2019-12-17 12:00:00
item	rumorgb	006509745	30281 - O	МК Н - 8° / 81 Э	2019-12-17 12:00:00
item	rumorgb	006509743	30280 - O	МК Н - 8° / 81 Э	2019-12-17 12:00:00
item	rumorgb	006510493	30193-O	МК Н-8 / 80-Л	2019-12-17 12:00:00
item	rumorgb	006510496	30198-O	МК Н-8 / 80-Л	2019-12-17 12:00:00
item	rumorgb	006510544	5386-63	МК У-8 / 69-Л	2019-12-17 12:00:00
item	rumorgb	006510545	5387-63	МК У-8 / 69-Л	2019-12-17 12:00:00
item	rumorgb	006510547	76392-52	МК У-8 / 65-Л	2019-12-17 12:00:00
item	rumorgb	006510546	76391-52	МК У-8 / 65-Л	2019-12-17 12:00:00
item	rumorgb	006510549	41306-52	МК У-8 / 67-Л	2019-12-17 12:00:00
item	rumorgb	006510548	41305-52	МК У-8 / 67-Л	2019-12-17 12:00:00
item	rumorgb	006535945	29863-O	МК У-8 / 66-Л	2019-12-17 12:00:00
item	rumorgb	006535955	29864-O	МК У-8 / 66-Л	2019-12-17 12:00:00
item	rumorgb	004924237	29876-О	МК У-4°/57-Л	2019-12-17 12:00:00
item	rumorgb	004924243	29877-О	МК У-4°/57-Л	2019-12-17 12:00:00
item	rumorgb	006567888		МК У-4 / 58-Т	2019-12-17 12:00:00
item	rumorgb	006567884		МК У-4 / 58-Т	2019-12-17 12:00:00
item	rumorgb	006561468	30196-O	МК Н-8 / 79-Ф	2019-12-17 12:00:00
item	rumorgb	006561467	30196-O	МК Н-8 / 79-Ф	2019-12-17 12:00:00
item	rumorgb	006561298	30196-O	МК Н-8 / 79-Ф	2019-12-17 12:00:00
item	rumorgb	006562135	5332-61	МК Н-8/81-В	2019-12-17 12:00:00
item	rumorgb	006562132	5331-63	МК Н-8/81-В	2019-12-17 12:00:00
item	rumorgb	006562131	5330-63	МК Н-8/81-В	2019-12-17 12:00:00
item	rumorgb	006562128	5329-63	МК Н-8/81-В	2019-12-17 12:00:00
item	rumorgb	006563908	30273-O	MK C-II / 8°-Г	2019-12-17 12:00:00
item	rumorgb	006563904	30273-O	30 6/359	2019-12-17 12:00:00
item	rumorgb	006564168	2128-85	 Ф 1 - 65 / 10055	2019-12-17 12:00:00
item	rumorgb	006564164	2127-85	A 1 - 65 / 10055	2019-12-17 12:00:00
item	rumorgb	006564182	30183-O	Ф 1 / 5558	2019-12-17 12:00:00
item	rumorgb	006564179	30182-O	Ф 1 / 5558	2019-12-17 12:00:00
item	rumorgb	006583021		МК - У - 8° / 63 - А	2019-12-17 12:00:00
item	rumorgb	006583018		МК У - 8° / 63 - А	2019-12-17 12:00:00
item	rumorgb	006584687	1185-14	МК У-8° / 76-Г	2019-12-17 12:00:00
item	rumorgb	006585759		МК У-8° / 65-Г	2019-12-17 12:00:00
item	rumorgb	006585752	XXII-18301	МК У-8° / 65-Г	2019-12-17 12:00:00
item	rumorgb	006585756	29930-O	МК У-8° / 65-Г	2019-12-17 12:00:00
item	rumorgb	006585755	XXII-18301	МК У-8° / 65-Г	2019-12-17 12:00:00
item	rumorgb	006586725	991-86	МК У-8° / 77-Г	2019-12-17 12:00:00
item	rumorgb	006586724	990-86	МК У-8° / 77-Г	2019-12-17 12:00:00
item	rumorgb	006588240	2414-35	МК Н-8 / 79-Б	2019-12-17 12:00:00
item	rumorgb	006588235	2414-35	МК Н-8 / 79-Б	2019-12-17 12:00:00
item	rumorgb	005505575	30272-O	МК Н-8 / 81-Б	2019-12-17 12:00:00
item	rumorgb	005505551	30270-O	МК Н-8 / 81-Б	2019-12-17 12:00:00
item	rumorgb	005503240	4651-12	МК Н-8/81-Б	2019-12-17 12:00:00
item	rumorgb	006577112	ф 10143-38	МК Н-8/79-Ж	2019-12-17 12:00:00
item	rumorgb	006577143	23861-45	МК Н-8/79-Ж	2019-12-17 12:00:00
item	rumorgb	006577139	30202-O	МК Н-8/79-Ж	2019-12-17 12:00:00
item	rumorgb	006579738	30187 - O	МК Н-8 / 80-Ж	2019-12-17 12:00:00
item	rumorgb	006579879	30275-O	МК Н-8 / 81-Ж	2019-12-17 12:00:00
item	rumorgb	006579870	30275-O	МК Н-8 / 81-Ж	2019-12-17 12:00:00
item	rumorgb	006580958	4037-82	МК У-8 / 65-З	2019-12-17 12:00:00
item	rumorgb	004259216	30107-O	MK У-8°/75-B	2019-12-17 12:00:00
item	rumorgb	004250671	1156-09	MK У-8°/75-B	2019-12-17 12:00:00
item	rumorgb	005443546	2524-11	МК XIX/8°-А	2019-12-17 12:00:00
item	rumorgb	005576682	34881-39	МК XIX / 8°-Б	2019-12-17 12:00:00
item	rumorgb	005116097	30395-O	МК Н-8 / 83-К	2019-12-17 12:00:00
item	rumorgb	005116095	30395-O	МК Н-8 / 83-К	2019-12-17 12:00:00
item	rumorgb	005116512	30377-O	МК Н-4° / 86-З	2019-12-17 12:00:00
item	rumorgb	005116507	30376-O	МК Н-4° / 86-З	2019-12-17 12:00:00
item	rumorgb	005454650	30326-O	МК Н-8 / 82-Н	2019-12-17 12:00:00
item	rumorgb	005454645	30325-O	МК Н-8 / 82-М	2019-12-17 12:00:00
item	rumorgb	005458431	30405 - O	МК Н-8 / 83-М	2019-12-17 12:00:00
item	rumorgb	005458430	30405 - O	МК Н-8 / 83-М	2019-12-17 12:00:00
item	rumorgb	005417688	2028-12	МК Н-8 / 83-М	2019-12-17 12:00:00
item	rumorgb	005424201	41310-52	МК Н-8 / 83-Д	2019-12-17 12:00:00
item	rumorgb	005424190	41309-52	МК Н-8 / 83-Д	2019-12-17 12:00:00
item	rumorgb	005443770		МК Н-8 / 86-Н	2019-12-17 12:00:00
item	rumorgb	005443766		МК С-II / 8-Н	2019-12-17 12:00:00
item	rumorgb	005446120	10133-91	МК Н-8°/84-Д	2019-12-17 12:00:00
item	rumorgb	005446117	199-11	30 6/329	2019-12-17 12:00:00
item	rumorgb	005466783	5641-13	30 2/396	2019-12-17 12:00:00
item	rumorgb	005466780	8715-15	30 2/323	2019-12-17 12:00:00
item	rumorgb	004924509	45109-45	MK Н-8°/82-П	2019-12-17 12:00:00
item	rumorgb	004924480	XX-11065	MK Н-8°/82-П	2019-12-17 12:00:00
item	rumorgb	004924366	45096-45	MK  Н-8°/82-П	2019-12-17 12:00:00
