kind_from	source_from	key_from	relation_kind	kind_to	source_to	key_to
collection	knpam.rusneb.ru	kpcivil	hasItem	item	knpam.rusneb.ru	14803
collection	knpam.rusneb.ru	kpcivil	hasItem	item	knpam.rusneb.ru	14804
collection	knpam.rusneb.ru	kpcivil	hasItem	item	knpam.rusneb.ru	14805
collection	knpam.rusneb.ru	kpcivil	hasItem	item	knpam.rusneb.ru	14806
collection	knpam.rusneb.ru	kpcivil	hasItem	item	knpam.rusneb.ru	14807
collection	knpam.rusneb.ru	kpcivil	hasItem	item	knpam.rusneb.ru	14808
collection	knpam.rusneb.ru	kpcivil	hasItem	item	knpam.rusneb.ru	14810
collection	knpam.rusneb.ru	kpmap	hasItem	item	knpam.rusneb.ru	9315
collection	knpam.rusneb.ru	kpmap	hasItem	item	knpam.rusneb.ru	9272
collection	knpam.rusneb.ru	kpcyr	hasItem	item	knpam.rusneb.ru	8810
collection	knpam.rusneb.ru	kpcyr	hasItem	item	knpam.rusneb.ru	8800
collection	knpam.rusneb.ru	kpcyr	hasItem	item	knpam.rusneb.ru	8794
collection	knpam.rusneb.ru	kpcyr	hasItem	item	knpam.rusneb.ru	8748
collection	knpam.rusneb.ru	kpcyr	hasItem	item	knpam.rusneb.ru	8745
collection	knpam.rusneb.ru	kpcyr	hasItem	item	knpam.rusneb.ru	8736
collection	knpam.rusneb.ru	kpcyr	hasItem	item	knpam.rusneb.ru	8732
collection	knpam.rusneb.ru	kpcyr	hasItem	item	knpam.rusneb.ru	9814
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	8849
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	8864
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	8865
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	8866
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	8867
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	8868
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	8931
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	8932
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	8933
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	9121
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	9122
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	9124
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	9125
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	9126
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	9127
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	9128
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	9129
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	8869
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	8870
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	8871
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	8872
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	8874
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	8877
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	8878
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	8880
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	8881
collection	knpam.rusneb.ru	kpmanus	hasItem	item	knpam.rusneb.ru	9008
collection	knpam.rusneb.ru	kpincunabula	hasItem	item	knpam.rusneb.ru	9816
collection	knpam.rusneb.ru	kppaleotype	hasItem	item	knpam.rusneb.ru	9815
collection	knpam.rusneb.ru	kpmasterpiece	hasItem	item	knpam.rusneb.ru	8747
collection	knpam.rusneb.ru	kpmasterpiece	hasItem	item	knpam.rusneb.ru	8746
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9757
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9758
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9759
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9760
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9761
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9762
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9763
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9764
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9767
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9768
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9770
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9771
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9772
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9773
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9774
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9775
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9776
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9777
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9778
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9779
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9780
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9781
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9782
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9783
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9784
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9785
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9786
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9787
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9788
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9789
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9790
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9791
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9792
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9793
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9794
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9795
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9796
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9797
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9798
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9799
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9861
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	10601
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	10586
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	10583
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	10582
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	10599
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	10603
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	10607
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	10608
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8956
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8957
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8958
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8959
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8960
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8961
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8962
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8963
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8964
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8965
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8966
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8967
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8968
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8969
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8970
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8971
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8972
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8973
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8974
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8975
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8976
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8977
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8978
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8979
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8980
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8981
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8982
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8983
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8984
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8985
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8986
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8987
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	8988
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9719
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9624
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9623
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9611
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9817
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9818
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9819
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9820
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9822
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9823
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9827
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9824
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9825
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9821
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9829
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9830
collection	knpam.rusneb.ru	kpregional	hasItem	item	knpam.rusneb.ru	9831
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8373
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8497
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8499
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8367
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8369
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8364
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8484
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8386
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8456
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8486
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8442
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8495
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8380
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8498
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8400
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8403
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8490
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8404
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8401
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8421
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8408
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8405
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8402
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8489
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8487
collection	knpam.rusneb.ru	kpnatlang	hasItem	item	knpam.rusneb.ru	8423
